FECHA	HORA	SO2	CO	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	% H.R.	mb	W/m²	l/m²
23/03/2016	11	3	0.1	2	6	7	75	0.7	254	21	38	997	757	0
23/03/2016	12	3	0.1	2	5	7	85	0.8	301	22.2	33	997	823	0
23/03/2016	13	3	0.1	2	4	6	91	0.9	299	23.1	30	996	847	0
23/03/2016	14	3	0.2	2	5	6	93	1.3	25	22.9	31	996	789	0
23/03/2016	15	3	0.2	2	7	8	93	1	50	22.9	33	995	698	0
23/03/2016	16	3	0.2	2	9	9	93	0.6	58	23.5	32	995	536	0
23/03/2016	17	3	0.2	2	13	13	88	0.7	69	22.6	34	995	219	0
23/03/2016	18	4	0.1	2	13	14	84	0.4	35	22.1	35	996	46	0
23/03/2016	19	3	0.2	3	44	46	43	0.1	45	18.7	50	997	0	0
23/03/2016	20	3	0.2	2	47	49	25	0.1	259	15.7	66	998	0	0
23/03/2016	21	3	0.3	6	52	60	16	0.1	95	14.4	71	999	0	0
23/03/2016	22	3	0.3	3	35	39	19	0.1	203	13.2	77	1000	0	0
23/03/2016	23	3	0.3	2	29	33	18	0.1	243	12.6	76	1001	0	0
24/03/2016	00	3	0.3	3	21	24	19	0.1	270	11.5	79	1001	0	0
24/03/2016	01	3	0.3	4	19	25	16	0.1	231	10.8	83	1002	0	0
24/03/2016	02	3	0.2	3	13	17	16	0.1	204	9.9	85	1003	0	0
24/03/2016	03	3	0.2	2	10	13	32	0.2	220	10.3	81	1003	0	0
24/03/2016	04	3	0.1	2	10	13	45	0.2	216	10.9	75	1003	0	0
24/03/2016	05	3	0.1	2	12	14	46	0.2	215	10.7	74	1004	0	0
24/03/2016	06	3	0.1	2	13	16	44	0.4	215	10.4	74	1004	0	0
24/03/2016	07	3	0.1				43	0.4	214	10.6	73	1005	15	0
24/03/2016	08	3	0.1	3	15	19	50	0.5	212	13.2	64	1006	155	0
24/03/2016	09	3	0.1	3	15	21	60	0.6	212	15.9	56	1006	375	0
24/03/2016	10	3	0.1	3	13	18	70	0.5	209	19	47	1007	629	0
24/03/2016	11	3	0.1	3	8	11	82	0.4	219	21.6	38	1007	768	0
24/03/2016	12	3	0.1	2	6	8	91	0.4	232	23	35	1007	853	0
24/03/2016	13	3	0.1	2	6	8	96	0.3	176	24.3	32	1007	878	0
24/03/2016	14	3	0.1	2	6	7	101	0.3	74	24.9	30	1006	827	0
24/03/2016	15	4	0.1	2	6	7	104	0.2	150	25.8	28	1006	733	0
24/03/2016	16	3	0.1	2	6	7	104	0.3	121	26	29	1006	563	0
24/03/2016	17	3	0.1	2	9	9	100	0.4	94	25	33	1006	221	0
24/03/2016	18	4	0.1	2	15	18	82	0.3	58	22.8	43	1007	49	0
24/03/2016	19	3	0.1	2	20	22	65	0.4	342	17.7	62	1008	0	0
24/03/2016	20	3	0.2	2	20	22	59	0.3	352	15.4	74	1009	0	0
24/03/2016	21	3	0.1	3	33	37	36	0.1	177	14.9	75	1010	0	0
24/03/2016	22	3	0.2	3	26	30	25	0.1	196	13.6	82	1010	0	0
24/03/2016	23	3	0.1	3	22	26	27	0.1	166	13	84	1011	0	0
25/03/2016	00	3	0.3	3	20	24	26	0.2	244	12.2	86	1011	0	0
25/03/2016	01	3	0.2	2	17	20	33	0.2	247	12.3	82	1011	0	0
25/03/2016	02	3	0.2	2	17	20	33	0.3	246	11.6	83	1011	0	0
25/03/2016	03	3	0.1	2	12	15	44	0.5	224	12.7	74	1011	0	0
25/03/2016	04	3	0.1	2	11	14	49	0.5	224	13	70	1012	0	0
25/03/2016	05	3	0.1	2	10	14	50	0.3	217	12.8	70	1012	0	0
25/03/2016	06	3	0.1	3	11	16	50	0.5	218	12.7	71	1012	0	0
25/03/2016	07	3	0.1				48	0.6	219	13.4	68	1013	22	0
25/03/2016	08	3	0.1	2	13	16	58	0.4	213	16.9	56	1013	157	0
25/03/2016	09	3	0.1	2	9	12	73	0.7	213	20.4	45	1013	383	0
25/03/2016	10	3	0.1	2	6	9	84	0.8	238	23.3	38	1013	639	0
25/03/2016	11	3	0.1	2	5	6	89	0.5	250	25.7	33	1013	773	0
25/03/2016	12	3	0.1	2	4	6	91	0.6	252	27.8	30	1012	836	0
25/03/2016	13	3	0.1	2	4	6	92	1.1	254	28.4	29	1012	805	0
25/03/2016	14	3	0.1	2	4	6	96	0.9	260	27.6	29	1011	387	0
25/03/2016	15	3	0.1	2	4	6	100	1.9	260	28.7	26	1010	645	0
25/03/2016	16	3	0.1	2	4	6	100	1.1	254	28.8	26	1010	473	0
25/03/2016	17	3	0.1	2	4	6	98	1	254	27.3	28	1010	164	0
25/03/2016	18	3	0.1	2	4	6	94	0.2	242	25.3	30	1011	6	0
25/03/2016	19	3	0.1	2	13	13	86	1.2	23	23	42	1012	0	0
25/03/2016	20	3	0.1	2	12	13	87	1.2	51	19.7	62	1013	0	0
25/03/2016	21	3	0.1	2	11	14	85	0.8	38	18.5	71	1014	0	0
25/03/2016	22	3	0.1	3	15	19	69	0.1	356	17.3	77	1015	0	0
25/03/2016	23	3	0.1	3	17	21	59	0.1	263	16.5	79	1015	0	0
26/03/2016	00	3	0.1	2	17	20	46	0.1	236	15.3	84	1015	0	0
26/03/2016	01	3	0.1	3	15	18	42	0.1	175	14.6	84	1014	0	0
26/03/2016	02	3	0.1	2	11	14	43	0.1	213	13.7	85	1014	0	0
26/03/2016	03	3	0.1	2	9	12	51	0.2	242	13.7	82	1013	0	0
26/03/2016	04	3	0.1	2	11	13	40	0.2	261	12.6	84	1013	0	0
26/03/2016	05	3	0.1	2	12	14	44	0.3	239	12.7	82	1013	0	0
26/03/2016	06	3	0.1	2	9	13	43	0.5	229	12.8	78	1014	0	0
26/03/2016	07	3	0.1				42	0.6	220	13.6	72	1014	16	0
26/03/2016	08	3	0.2	3	20	24	50	0.4	219	16.9	61	1014	153	0
26/03/2016	09	3	0.1	2	11	14	69	0.7	224	20.7	51	1014	384	0
26/03/2016	10	3	0.1	2	4	7	76	1.1	250	23.2	45	1014	632	0
26/03/2016	11	3	0.1	2	4	6	81	1.1	251	25.1	39	1013	769	0
26/03/2016	12	3	0.1	2	4	6	83	1	252	26.9	35	1013	850	0
26/03/2016	13	3	0.1	2	4	6	84	0.6	248	28.3	31	1012	839	0
26/03/2016	14	3	0.1	2	4	6	86	0.6	227	29.3	29	1010	824	0
26/03/2016	15	3	0.1	2	4	6	79	0.4	246	30	31	1009	630	0
26/03/2016	16	3	0.1	2	4	6	74	0.6	264	29.9	33	1008	514	0
26/03/2016	17	3	0.1	2	5	6	78	0.2	266	29.6	34	1008	219	0
26/03/2016	18	3	0.1	2	5	6	77	0.1	236	28.2	36	1008	73	0
26/03/2016	19	3	0.1	2	5	6	71	0.1	256	24.7	46	1008	0	0
26/03/2016	20	3	0.1	2	5	7	68	0.4	256	23.5	50	1009	0	0
26/03/2016	21	3	0.1	2	4	6	60	0.6	257	22.7	49	1010	0	0
26/03/2016	22	3	0.1	2	5	7	54	1.1	251	22	53	1011	0	0
26/03/2016	23	3	0.1	2	4	6	53	1.8	248	21.2	55	1011	0	0
27/03/2016	00	3	0.1	2	4	6	50	1.1	257	20.1	57	1011	0	0
27/03/2016	01	3	0.1	2	5	7	46	0.4	241	18.9	61	1011	0	0
27/03/2016	02	3	0.1	2	7	8	41	0.6	241	17.8	66	1010	0	0
27/03/2016	03	3	0.1	2	4	6	46	0.2	236	18.4	63	1010	0	0
27/03/2016	04	3	0.1	2	5	6	43	0.1	213	17.9	66	1010	0	0
27/03/2016	05	3	0.1	2	5	7	39	0.1	146	17.2	69	1009	0	0
27/03/2016	06	3	0.1	2	8	10	30	0.1	156	15.9	77	1010	0	0
27/03/2016	07	3	0.1	2	7	8	35	0.2	143	17.4	73	1010	22	0
27/03/2016	08	3	0.1	2	5	6	54	1.3	254	20.3	62	1010	86	0
27/03/2016	09	3	0.1	2	4	6	54	0.4	261	21.7	59	1011	175	0
27/03/2016	10	3	0.1	2	4	6	58	0.3	266	20.9	63	1011	61	0
27/03/2016	11	3	0.1	2	4	6	68	0.9	260	21.3	60	1011	245	0
27/03/2016	12	3	0.1	2	4	6	76	0.8	254	23.4	52	1011	497	0
27/03/2016	13	3	0.1	2	4	6	81	1.9	257	23.9	47	1010	649	0
27/03/2016	14	3	0.1	2	4	6	86	1.8	254	25.1	41	1009	570	0
27/03/2016	15	3	0.1	2	4	6	92	1.9	258	26.1	36	1008	682	0
27/03/2016	16	3	0.1	2	4	6	97	1.8	256	26.1	34	1008	568	0
27/03/2016	17	3	0.1	2	4	6	94	0.8	259	25.9	32	1008	202	0
27/03/2016	18	3	0.1	2	4	6	86	0.2	235	24.9	29	1008	83	0
27/03/2016	19	3	0.1	2	4	6	80	0.4	260	21.5	33	1009	0	0
27/03/2016	20	3	0.1	2	5	6	73	0.4	246	19.5	37	1009	0	0
27/03/2016	21	3	0.1	2	5	6	73	0.2	247	18.6	40	1009	0	0
27/03/2016	22	3	0.1	2	11	12	58	0.1	191	16.8	48	1010	0	0
27/03/2016	23	3	0.2	2	12	13	51	0.2	236	16	52	1010	0	0
28/03/2016	00	3	0.1	2	11	11	49	0.4	250	14.9	55	1010	0	0
28/03/2016	01	3	0.1	2	6	7	56	0.5	254	15.6	50	1011	0	0
28/03/2016	02	3	0.1	2	5	6	58	0.5	241	15.6	49	1010	0	0
28/03/2016	03	3	0.1	2	4	6	61	0.7	243	16.3	51	1010	0	0
28/03/2016	04	3	0.1	2	4	6	59	0.9	251	16	54	1010	0	0
28/03/2016	05	3	0.1	2	4	6	59	0.4	269	16.3	54	1010	0	0
28/03/2016	06	3	0.1	2	5	6	57	0.2	222	16.4	55	1010	0	0
28/03/2016	07	3	0.1	2	4	6	61	0.8	275	17.1	53	1010	12	0
28/03/2016	08	3	0.1	2	7	8	64	0.5	249	18.4	49	1010	85	0
28/03/2016	09	3	0.1	2	6	7	65	0.3	257	19.8	48	1011	261	0
28/03/2016	10	3	0.1	2	5	6	66	0.3	251	21.5	44	1011	343	0
28/03/2016	11	3	0.1	2	5	6	71	0.8	252	23.1	38	1010	679	0
28/03/2016	12	3	0.1	2	4	6	75	0.7	238	24	34	1010	578	0
28/03/2016	13	3	0.1	2	4	6	76	0.7	263	25.2	32	1010	595	0
28/03/2016	14	3	0.1	2	4	6	80	1.2	251	26	34	1009	748	0
28/03/2016	15	3	0.1	2	4	6	82	0.7	248	26.9	34	1008	483	0
28/03/2016	16	3	0.1	2	4	6	81	1.1	255	25.5	36	1008	168	0
28/03/2016	17	3	0.1	2	4	6	80	0.9	257	25.4	37	1008	128	0
28/03/2016	18	3	0.1	2	6	7	76	0.7	263	24.1	41	1008	19	0
28/03/2016	19	3	0.1	2	6	7	72	0.5	268	22.7	46	1009	0	0
28/03/2016	20	3	0.1	2	10	11	66	0.5	248	22	47	1010	0	0
28/03/2016	21	3	0.1	2	9	9	62	0.1	248	20.3	53	1010	0	0
28/03/2016	22	3	0.1	2	16	16	48	0.1	234	18.9	59	1010	0	0
28/03/2016	23	3	0.1	2	19	19	38	0.1	240	17.7	64	1010	0	0
29/03/2016	00	3	0.1	2	23	25	25	0.1	242	16.4	71	1010	0	0
29/03/2016	01	3	0.1	2	17	17	35	0.1	254	16.9	69	1010	0	0
29/03/2016	02	3	0.1	2	11	12	44	0.1	246	17.4	67	1010	0	0
29/03/2016	03	3	0.1	2	12	13	36	0.1	239	16.1	72	1010	0	0
29/03/2016	04	3	0.1	2	23	25	23	0.1	247	15.8	74	1009	0	0
29/03/2016	05	3	0.1	5	27	33	17	0.1	241	15.2	78	1010	0	0
29/03/2016	06	3	0.1	6	33	42	14	0.2	244	15.2	78	1010	0	0
29/03/2016	07	3	0.1				19	0.3	242	15.6	77	1010	17	0
29/03/2016	08	3	0.2	8	31	43	31	0.5	242	18.4	68	1011	200	0
29/03/2016	09	3	0.1	2	9	12	60	0.6	246	21.2	55	1011	373	0
29/03/2016	10	3	0.1	2	4	6	71	0.4	248	23.9	47	1010	667	0
29/03/2016	11	3	0.1	2	4	6	76	0.3	268	25.1	44	1010	698	0
29/03/2016	12	3	0.1	2	4	6	79	0.2	207	27	38	1009	853	0
29/03/2016	13	3	0.1	2	4	6	84	0.2	131	27.9	36	1008	860	0
29/03/2016	14	3	0.1	2	4	6	87	0.2	92	29	33	1008	824	0
29/03/2016	15	3	0.1	2	6	7	84	0.4	261	30	31	1007	734	0
29/03/2016	16	3	0.1	2	8	8	84	0.3	285	30.1	30	1006	572	0
29/03/2016	17	3	0.1	2	9	10	88	0.3	345	29.4	32	1006	188	0
29/03/2016	18	3	0.1	2	17	18	79	0.4	59	27.7	37	1006	100	0
29/03/2016	19	3	0.1	2	22	22	71	0.1	124	24.8	46	1006	0	0
29/03/2016	20	3	0.1	2	17	19	71	0.1	155	22.3	52	1006	0	0
29/03/2016	21	3	0.1	2	29	31	41	0.1	216	19.9	64	1007	0	0
29/03/2016	22	3	0.1	2	23	25	43	0.1	23	18.5	71	1008	0	0
29/03/2016	23	3	0.1	2	15	19	56	0.1	16	17.6	79	1008	0	0
30/03/2016	00	3	0.1	4	26	32	31	0.1	335	16.6	82	1008	0	0
30/03/2016	01	3	0.1	5	22	29	14	0.1	258	14.7	86	1008	0	0
30/03/2016	02	3	0.1	3	17	20	18	0.1	156	14.5	87	1008	0	0
30/03/2016	03	3	0.1	6	18	27	9	0.1	247	13.4	88	1007	0	0
30/03/2016	04	3	0.1	5	17	25	7	0.1	257	12.6	90	1007	0	0
30/03/2016	05	3	0.1	15	18	42	6	0.1	246	11.9	90	1007	0	0
30/03/2016	06	3	0.1	15	24	47	8	0.1	244	12.1	90	1007	0	0
30/03/2016	07	3	0.2				10	0.1	256	12.2	88	1007	14	0
30/03/2016	08	3	0.2	11	33	50	28	0.3	243	15.9	78	1007	186	0
30/03/2016	09	3	0.1	4	22	27	57	0.2	215	19.7	60	1007	428	0
30/03/2016	10	4	0.1	4	23	29	68	0.4	64	22.8	54	1007	649	0
30/03/2016	11	4	0.1	4	26	32	65	1.1	60	23.9	54	1007	784	0
30/03/2016	12	4	0.1	3	23	27	68	1.9	53	24.3	54	1006	856	0
30/03/2016	13	4	0.1	2	17	18	79	2.4	55	24.4	54	1005	867	0
30/03/2016	14	4	0.1	3	15	18	84	2.8	54	23.3	57	1004	669	0
30/03/2016	15	4	0.1	3	12	15	87	2.6	49	21.5	62	1003	308	0
30/03/2016	16	3	0.1	3	10	14	88	1.6	44	21.6	65	1003	393	0
30/03/2016	17	3	0.1	4	16	22	76	1.2	44	20.4	74	1003	120	0
30/03/2016	18	3	0.1	7	14	25	77	0.8	41	19	81	1003	34	0
30/03/2016	19	3	0.1	8	16	27	69	0.5	35	16.5	87	1003	0	0
30/03/2016	20	3	0.1	8	17	30	61	0.3	28	14.3	90	1003	0	0
30/03/2016	21	3	0.1	6	14	23	61	0.2	26	14.3	91	1004	0	0
30/03/2016	22	3	0.1	6	15	24	57	0.1	10	14.1	91	1003	0	0
30/03/2016	23	3	0.1	5	16	23	40	0.1	303	13.5	92	1003	0	0
31/03/2016	00	3	0.1	4	17	23	37	0.1	341	12.9		1003	0	0
31/03/2016	01	3	0.1	4	16	22	35	0.1	347	12.9		1002	0	0
31/03/2016	02	3	0.1	3	22	26	21	0.1	307	12.3		1002	0	0
31/03/2016	03	3	0.1	3	25	29	13	0.1	250	11.6		1001	0	0
31/03/2016	04	3	0.1	3	22	26	18	0.1	231	11.5		1000	0	0
31/03/2016	05	3	0.1	6	25	34	13	0.1	237	11.2		999	0	0
31/03/2016	06	3	0.1	4	23	29	20	0.5	223	11.7		1000	0	0
31/03/2016	07	3	0.4				22	0.4	229	12.2		1000	8	0.1
31/03/2016	08	3	0.2	2	21	24	35	0.4	218	15	85	1000	182	0.1
31/03/2016	09	3	0.1	2	7	9	64	0.7	253	18	57	1001	388	0
31/03/2016	10	3	0.1	2	4	6	75	1.4	257	19.4	45	1001	639	0
31/03/2016	11	3	0.1	2	4	6	80	1.4	255	20.9	37	1001	776	0
31/03/2016	12	3	0.1	2	4	6	80	1.5	252	19.1	37	1002	757	0
31/03/2016	13	3	0.1	2	4	6	81	2.5	258	18.5	37	1002	702	0
31/03/2016	14	3	0.1	2	4	6	80	2	252	19.5	36	1002	853	0
31/03/2016	15	3	0.1	2	4	6	83	2.3	257	19.6	36	1002	754	0
31/03/2016	16	3	0.1	2	4	6	85	1.7	259	20.5	33	1001	580	0
31/03/2016	17	3	0.1	2	4	6	88	1.7	257	20.1	32	1001	186	0
31/03/2016	18	3	0.1	2	4	6	84	1	274	19.6	33	1002	121	0
31/03/2016	19	3	0.1	2	4	6	75	0.9	314	17.2	37	1003	0	0
31/03/2016	20	3	0.1	2	4	6	74	0.6	317	15.5	40	1004	0	0
31/03/2016	21	3	0.2	2	4	6	71	0.6	298	14.6	42	1005	0	0
31/03/2016	22	3	0.1	2	6	7	54	0.1	242	12.4	51	1006	0	0
31/03/2016	23	3	0.1	2	8	9	46	0.1	234	11.1	57	1007	0	0
01/04/2016	00	3	0.2	2	9	10	30	0.1	222	9.3	67	1007	0	0
01/04/2016	01	3	0.2	2	6	7	40	0.1	229	9.1	66	1007	0	0
01/04/2016	02	3	0.1	2	5	6	38	0.1	205	8.3	69	1007	0	0
01/04/2016	03	3	0.2	2	6	8	34	0.1	176	7.4	72	1007	0	0
01/04/2016	04	3	0.1	2	12	13	26	0.1	206	6.7	74	1006	0	0
01/04/2016	05	3	0.1	2	11	12	39	0.2	228	7	68	1006	0	0
01/04/2016	06	3	0.2	2	16	16	40	0.3	229	7.1	65	1007	0	0
01/04/2016	07	3	0.2				35	0.1	223	7.7	63	1007	16	0
01/04/2016	08	3	0.2	3	17	20	57	0.2	213	11.4	50	1007	223	0
01/04/2016	09	3	0.2	2	8	10	71	0.2	221	13.9	41	1007	484	0
01/04/2016	10	3	0.2	2	5	7	80	0.2	142	16.1	36	1007	673	0
01/04/2016	11	3	0.1	2	6	8	84	0.3	109	17.2	35	1007	801	0
01/04/2016	12	3	0.1	2	6	7	87	0.4	85	18.1	34	1006	763	0
01/04/2016	13	3	0.1	2	5	6	88	0.8	78	18.4	34	1006	892	0
01/04/2016	14	3	0.1	2	5	6	91	0.5	52	18.1	35	1006	512	0
01/04/2016	15	3	0.1	2	7	9	90	1	62	17.8	37	1005	427	0
01/04/2016	16	3	0.1	2	7	8	89	1.6	73	16.7	43	1005	386	0
01/04/2016	17	3	0.1	2	6	6	84	1.6	81	15.8	52	1006	270	0
01/04/2016	18	3	0.1	2	8	8	82	1	77	14.5	56	1006	48	0
01/04/2016	19	3	0.1	2	10	10	74	0.2	16	13.1	59	1007	0	0
01/04/2016	20	3	0.2	2	23	24	40	0.1	340	11	71	1007	0	0
01/04/2016	21	3	0.2	2	36	39	23	0.1	352	10.8	73	1007	0	0
01/04/2016	22	3	0.2	5	36	43	14	0.1	222	9.5	77	1007	0	0
01/04/2016	23	3	0.2	7	28	38	11	0.1	246	8.2	82	1007	0	0
02/04/2016	00	3	0.2	2	19	22	17	0.1	220	7.4	84	1007	0	0
02/04/2016	01	3	0.2	2	17	18	23	0.1	228	7.1	83	1007	0	0
02/04/2016	02	3	0.1	2	16	17	33	0.3	226	7.3	80	1006	0	0
02/04/2016	03	3	0.1	2	12	14	37	0.2	224	7.1	80	1006	0	0
02/04/2016	04	3	0.1	2	12	15	38	0.3	222	7	79	1005	0	0
02/04/2016	05	3	0.1	2	12	14	37	0.3	222	6.7	80	1005	0	0
02/04/2016	06	3	0.1	2	15	18	33	0.3	225	6.5	81	1005	0	0
02/04/2016	07	3	0.1				26	0.2	244	6.9	81	1005	15	0
02/04/2016	08	3	0.2	4	18	24	47	0.5	234	10	70	1006	221	0
02/04/2016	09	3	0.1	3	10	14	66	0.4	220	13.2	57	1006	481	0
02/04/2016	10	3	0.1	2	6	9	84	0.3	219	16.9	45	1006	674	0
02/04/2016	11	3	0.1	2	5	8	93	0.3	202	19.6	37	1006	811	0
02/04/2016	12	3	0.1	2	4	6	98	0.3	190	21.2	30	1005	891	0
02/04/2016	13	3	0.1	2	5	7	99	0.8	107	21.9	32	1004	900	0
02/04/2016	14	3	0.1	2	5	6	95	2.1	60	20.9	41	1003	838	0
02/04/2016	15	3	0.1	2	4	6	97	1.3	78	21.6	39	1002	743	0
02/04/2016	16	3	0.1	2	4	6	98	0.9	107	22.2	37	1002	551	0
02/04/2016	17	3	0.1	2	4	6	99	0.9	102	21.4	39	1002	194	0
02/04/2016	18	3	0.1	2	4	6	99	0.7	129	20.3	42	1002	97	0
02/04/2016	19	3	0.1	2	8	9	90	0.3	137	18.3	50	1003	0	0
02/04/2016	20	3	0.1	2	8	9	84	0.3	197	17.4	53	1004	0	0
02/04/2016	21	3	0.1	2	13	14	63	0.3	242	15.5	61	1005	0	0
02/04/2016	22	3	0.1	2	17	19	55	0.1	221	14.8	64	1005	0	0
02/04/2016	23	3	0.1	2	12	14	60	0.1	286	14.6	63	1005	0	0
03/04/2016	00	3	0.1	2	12	14	55	0.1	353	14	70	1006	0	0
03/04/2016	01	3	0.1	2	13	16	56	0.1	355	13.7	76	1006	0	0
03/04/2016	02	3	0.1	2	18	21	40	0.1	291	13	80	1005	0	0
03/04/2016	03	3	0.1	3	18	22	22	0.1	238	11.1	86	1005	0	0
03/04/2016	04	3	0.1	2	11	14	23	0.1	188	10.3	89	1005	0	0
03/04/2016	05	3	0.1	4	14	20	16	0.1	197	9.1	90	1005	0	0
03/04/2016	06	3	0.1	3	14	19	18	0.1	166	8.4	90	1005	0	0
03/04/2016	07	3	0.1				16	0.1	236	8.8	89	1006	24	0
03/04/2016	08	3	0.1	2	14	17	43	0.2	225	12.2	79	1006	186	0
