FECHA	HORA	SO2	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		�g/m�	�g/m�	�g/m�	�g/m�	�g/m�	m/s	grados	�C	% H.R.	mb	W/m�	l/m�
08/04/2016	02	3	2	8	11	83	1.6	345	15.1	44	989	0	0
08/04/2016	03	3	2	7	9	90	2.8	318	13.5	56	989	0	0
08/04/2016	04	3	2	6	8	89	3.1	301	12	64	988	0	0
08/04/2016	05	3	2	11	13	84	0.6	283	12.7	53	989	1	0
08/04/2016	06	3	2	17	19	76	0.7	282	12.9	48	989	34	0
08/04/2016	07	3	2	11	13	84	2.9	298	13.6	40	989	253	0.2
08/04/2016	08	3	3	7	10	90	2.3	308	15.3	30	988	554	0
08/04/2016	09	4	2	11	13	87	1.5	53	17.2	23	988	708	0
08/04/2016	10	3	2	10	12	91	3.5	41	17.9	21	989	836	0
08/04/2016	11	3	2	12	14	91	3.9	40	18.7	20	988	918	0
08/04/2016	12	3	2	9	11	90	3.5	45	19.5	18	988	913	0
08/04/2016	13	3	2	11	14	85	4.1	38	18.9	18	987	468	0
08/04/2016	14	3	2	10	12	85	4.5	35	19.5	18	987	577	0
08/04/2016	15	3	2	10	12	82	4.6	29	19.5	19	987	496	0
08/04/2016	16	3	2	8	11	84	4.3	6	19.1	19	988	301	0
08/04/2016	17	3	2	9	11	84	4.4	3	18.8	16	988	157	0
08/04/2016	18	3	2	9	11	81	4.1	341	17.2	23	989	7	0
08/04/2016	19	3	2	11	13	75	2.3	334	16.1	28	990	0	0
08/04/2016	20	3	2	10	12	76	2.2	318	15.6	30	990	0	0
08/04/2016	21	3	2	8	10	74	2.2	299	14.7	34	990	0	0
08/04/2016	22	3	2	7	9	82	4	328	15.6	29	990	0	0
08/04/2016	23	3	2	6	8	86	4.2	320	15.7	28	990	0	0
09/04/2016	00	3	2	5	8	78	2.9	295	14.4	35	990	0	0
09/04/2016	01	3	2	6	8	81	3.7	304	14.6	35	990	0	0
09/04/2016	02	3	2	6	8	79	2.5	289	14.2	38	989	0	0
09/04/2016	03	3	2	6	8	81	1.9	324	14.4	37	989	0	0
09/04/2016	04	3	2	6	9	82	3	319	14.3	37	989	0	0
09/04/2016	05	3	2	6	8	79	1.2	272	13.5	41	989	4	0
09/04/2016	06	3	2	8	10	77	2.3	301	14.1	40	989	27	0
09/04/2016	07	3	2	7	9	81	3.1	298	16	34	988	290	0
09/04/2016	08	3	2	6	8	84	2.6	300	18	31	988	566	0
09/04/2016	09	3	2	5	7	88	1.1	209	20.3	27	987	712	0
09/04/2016	10	4	2	8	10	88	2	345	21.6	25	986	785	0
09/04/2016	11	3	2	8	10	95	2.3	157	21.6	27	986	733	0
09/04/2016	12	3	2	8	10	100	2.6	144	21.8	30	986	688	0
09/04/2016	13	3	2	8	10	104	2.5	143	22.3	31	985	653	0
09/04/2016	14	3	2	7	10	106	2.5	148	23	29	985	605	0
09/04/2016	15	4	2	9	11	107	2.8	149	22.2	35	985	514	0
09/04/2016	16	4	2	9	11	108	2.9	140	20.5	46	985	347	0
09/04/2016	17	6	2	19	21	99	2	134	19.6	45	986	124	0
09/04/2016	18	5	2	24	26	90	0.5	160	18.1	53	986	10	0
09/04/2016	19	4	2	28	30	61	0.1	271	15.9	67	987	0	0
09/04/2016	20	3	2	19	21	61	1.4	288	15.1	68	987	0	0
09/04/2016	21	3	2	14	16	80	2.6	298	15.9	61	987	0	0
09/04/2016	22	3	2	13	15	80	1.9	308	15.6	61	986	0	0
09/04/2016	23	3	2	12	14	80	2.4	319	15.5	57	986	0	0
10/04/2016	00	3	2	10	12	72	1.3	281	13.8	64	986	0	0
10/04/2016	01	3	2	8	10	81	1.7	297	14.4	58	985	0	0
10/04/2016	02	3	2	7	10	84	1.8	312	14.6	54	985	0	0
10/04/2016	03	3	2	7	9	84	2.2	319	14.4	54	984	0	0
10/04/2016	04	3	2	7	9	81	2.1	313	14.1	55	984	0	0
10/04/2016	05	3	2	8	10	71	1.6	325	13.4	58	984	5	0
10/04/2016	06	3	2	9	11	60	0.5	274	13.8	60	984	30	0
10/04/2016	07	3	2	10	12	64	0.5	347	17.2	46	984	228	0
10/04/2016	08	7	4	28	33	62	0.5	144	18.1	45	984	255	0
10/04/2016	09	8	5	32	37	59	0.2	160	19.1	44	984	401	0
10/04/2016	10	7	4	21	24	80	2.1	143	21	40	983	810	0
10/04/2016	11	5	3	15	18	89	3.1	143	21.6	45	983	879	0
10/04/2016	12	4	2	11	13	104	3.3	143	21.6	44	982	876	0
10/04/2016	13	4	2	8	10	115	3.2	147	21	54	982	781	0
10/04/2016	14	3	2	8	10	123	3	145	20.8	57	981	680	0
10/04/2016	15	4	2	8	11	123	2.1	149	20.9	57	981	541	0
10/04/2016	16	3	2	8	10	122	2.2	138	19.8	63	982	212	0
10/04/2016	17	3	2	14	16	110	1.5	128	18.4	80	982	65	0
10/04/2016	18	3	2	22	24	102	0.7	126	17.8	83	982	7	0
10/04/2016	19	4	2	15	17	98	0.1	184	17.1	87	982	0	0
10/04/2016	20	3	2	18	20	64	0.2	262	15.9	91	983	0	0
10/04/2016	21	3	2	16	18	35	0.5	271	14.4	94	983	0	0
10/04/2016	22	3	2	14	16	43	1.3	301	14.4	94	983	0	0
10/04/2016	23	3	2	12	15	42	0.5	330	14.2	92	984	0	0
11/04/2016	00	3	2	11	13	38	0.6	299	14.5	86	984	0	0
11/04/2016	01	3	2	11	13	32	0.5	303	14.5	83	984	0	0
11/04/2016	02	3	2	10	12	32	0.2	275	14.1	83	984	0	0
11/04/2016	03	3	2	12	14	38	0.7	295	13	81	984	0	0
11/04/2016	04	3	2	13	16	64	1.3	306	14.3	63	985	0	0
11/04/2016	05	3	5	31	36	36	1.5	285	12.4	73	986	6	0
11/04/2016	06	3	18	60	77	15	0.5	356	13.7	66	987	68	0
11/04/2016	07	3	4	28	32	45	0.5	267	16	60	987	185	0
11/04/2016	08	3	3	11	13	81	2.6	299	17.9	41	987	359	0
11/04/2016	09	3	2	9	11	88	2.1	307	19.1	34	987	521	0
11/04/2016	10	3	2	8	11	90	2.7	289	20.6	26	987	753	0
11/04/2016	11	3	2	9	11	92	3.2	297	21.2	22	986	732	0
11/04/2016	12	3	2	8	10	93	3.3	268	22.1	23	986	870	0
11/04/2016	13	3	2	7	10	95	2.4	293	22.9	23	985	657	0
11/04/2016	14	4	2	10	12	99	3.1	182	22	33	985	307	0
11/04/2016	15	3	2	12	14	106	4.2	200	21.4	39	985	505	0
11/04/2016	16	3	2	10	13	103	2.7	186	20.4	52	986	350	0
11/04/2016	17	3	2	10	12	102	2.1	194	19.3	55	986	154	0
11/04/2016	18	3	2	13	15	92	0.4	184	17.9	66	987	14	0
11/04/2016	19	3	2	26	28	71	1.1	40	16.8	74	988	0	0
11/04/2016	20	3	2	21	23	71	1.6	355	15.9	84	988	0	0
11/04/2016	21	3	2	14	17	63	1.4	296	15.6	76	989	0	0
11/04/2016	22	3	2	11	13	71	1.3	273	15.9	70	989	0	0
11/04/2016	23	3	2	10	12	71	0.7	305	16	67	989	0	0
12/04/2016	00	3	2	10	13	69	1	329	15.8	67	989	0	0
12/04/2016	01	3	2	9	11	61	1.4	266	14.7	71	988	0	0
12/04/2016	02	3	2	11	13	46	0.2	258	13.5	78	988	0	0
12/04/2016	03	3	2	13	15	42	0.4	299	12.8	80	989	0	0
12/04/2016	04	3	2	14	16	51	0.3	330	13.3	73	988	0	0
12/04/2016	05	3	2	17	19	53	0.8	323	13.5	70	989	11	0
12/04/2016	06	3	2	19	22	55	0.2	268	15.5	62	989	50	0
12/04/2016	07	3	3	24	27	57	0.6	359	18.1	51	989	274	0
12/04/2016	08	3	3	17	20	76	0.3	86	20.7	38	988	553	0
12/04/2016	09	3	2	12	14	87	1.4	185	22.4	33	988	737	0
12/04/2016	10	3	2	8	10	95	1.6	236	23.6	28	988	698	0
12/04/2016	11	3	2	7	9	96	2.8	302	23.9	26	988	739	0
12/04/2016	12	3	2	8	10	99	2.6	251	24.3	25	987	537	0
12/04/2016	13	3	2	8	10	102	3.2	292	24.6	23	986	554	0
12/04/2016	14	3	2	9	11	110	2.6	192	24.1	35	986	617	0
12/04/2016	15	3	2	10	12	111	4.4	203	22.7	42	985	407	0
12/04/2016	16	3	2	10	12	106	3.3	206	21.8	44	985	298	0
12/04/2016	17	3	2	10	12	102	2.6	208	20.7	46	986	109	0
12/04/2016	18	3	2	11	13	101	1.6	218	19.3	52	986	9	0
12/04/2016	19	3	2	20	22	84	1.8	335	18	59	987	0	0
12/04/2016	20	6	2	26	28	65	0.8	338	16.9	68	988	0	0
12/04/2016	21	5	2	17	19	53	1.3	273	15.2	74	988	0	0
12/04/2016	22	5	2	14	16	56	1.1	282	14.9	74	988	0	0
12/04/2016	23	5	2	11	14	54	1.3	268	14.1	76	988	0	0
13/04/2016	00	5	2	8	10	75	1.2	302	16.7	58	988	0	0
13/04/2016	01	5	2	7	9	90	1.4	320	18.1	52	987	0	0
13/04/2016	02	5	2	7	9	91	1.9	319	18.3	51	986	0	0
13/04/2016	03	5	2	7	9	87	1.7	292	17.6	53	987	0	0
13/04/2016	04	5	2	8	10	84	1.9	292	16.9	54	987	0	0
13/04/2016	05	5	2	12	14	82	2	300	16.8	51	987	4	0
13/04/2016	06	5	2	15	17	80	2.1	301	17.6	47	988	26	0
13/04/2016	07	5	2	9	11	89	1.8	299	19.5	39	988	327	0
13/04/2016	08	3	2	7	10	92	1.6	299	20.5	33	989	448	0
13/04/2016	09	3	2	7	10	92	1.7	333	21.3	32	989	572	0
13/04/2016	10	3	2	7	10	93	3.3	318	22.4	26	989	703	0
13/04/2016	11	3	2	8	10	95	3.4	328	23	24	988	648	0
13/04/2016	12	3	2	7	9	95	3.3	326	24.3	21	988	801	0
13/04/2016	13	3	2	8	10	96	3.5	310	24.3	19	988	572	0
13/04/2016	14	3	2	7	9	98	3.3	313	24.7	18	988	574	0
13/04/2016	15	3	2	8	10	98	3.3	325	24.3	18	988	327	0
13/04/2016	16	3	2	8	11	96	3	330	24.5	19	988	362	0
13/04/2016	17	3	2	12	14	97	2.9	355	23.7	19	988	148	0
13/04/2016	18	3	2	11	13	94	1.4	310	22.5	22	989	12	0
13/04/2016	19	3	2	9	12	94	2	298	21	27	990	0	0
13/04/2016	20	3	2	8	10	90	1.9	306	19.6	30	991	0	0
13/04/2016	21	3	2	9	11	88	2.4	298	18.9	31	992	0	0
13/04/2016	22	3	2	7	10	85	1.9	335	17.9	34	992	0	0
13/04/2016	23	3	2	7	9	82	1.4	301	16.6	40	992	0	0
14/04/2016	00	3	2	7	9	72	1.2	271	14.6	49	992	0	0
14/04/2016	01	3	2	7	9	70	1.2	310	14.3	52	992	0	0
14/04/2016	02	3	2	9	11	75	2.3	352	15.3	48	992	0	0
14/04/2016	03	3	2	11	13	70	2.6	359	14.9	48	992	0	0
14/04/2016	04	3	2	9	11	75	2.2	337	15.1	52	992	0	0
14/04/2016	05	3	2	18	20	67	2.4	336	15.3	54	992	7	0
14/04/2016	06	3	2	22	24	63	1.7	343	16.1	53	992	34	0
14/04/2016	07	3	2	11	13	74	2.4	326	18.8	45	992	330	0
14/04/2016	08	3	2	10	12	85	1.7	3	21.3	36	992	579	0
14/04/2016	09	4	2	13	15	92	1.2	150	23.1	32	991	678	0
14/04/2016	10	4	2	13	15	101	2.2	164	23.5	33	991	773	0
14/04/2016	11	3	2	11	13	108	2	147	24.4	31	991	881	0
14/04/2016	12	3	2	10	12	102	2.7	196	26.2	25	991	878	0
14/04/2016	13	3	2	11	13	111	2.9	185	26.4	29	990	802	0
14/04/2016	14	3	2	11	13	122	3.5	179	24.6	34	989	701	0
14/04/2016	15	3	2	10	12	117	2.5	178	24.2	33	989	543	0
14/04/2016	16	3	2	9	11	111	2	168	23.6	33	989	360	0
14/04/2016	17	3	2	12	14	103	2.7	147	21.7	42	989	164	0
14/04/2016	18	4	2	26	28	87	1	109	20.3	50	989	15	0
14/04/2016	19	6	2	39	41	57	0.6	8	18.4	60	989	0	0
14/04/2016	20	3	2	26	28	45	0.3	267	16.1	70	990	0	0
14/04/2016	21	3	2	22	25	54	0.6	305	16.1	66	990	0	0
14/04/2016	22	3	2	20	22	57	0.6	292	15.7	67	990	0	0
14/04/2016	23	3	2	14	17	66	0.6	270	15.8	66	990	0	0
15/04/2016	00	3	2	11	13	68	0.1	286	14.9	69	990	0	0
15/04/2016	01	3	2	8	11	83	1.1	300	16.5	59	989	0	0
15/04/2016	02	3	2	7	10	93	2.6	309	18.2	50	988	0	0
15/04/2016	03	3	2	7	9	79	1.3	252	16	62	988	0	0
15/04/2016	04	3	2	9	11	64	0.1	266	14.1	71	988	0	0
15/04/2016	05	3	11	30	42	38	0.1	213	13.2	78	988	12	0
15/04/2016	06	3	7	46	53	30	0.1	143	14	91	989	75	0
15/04/2016	07	3	9	34	43	37	0.4	283	18.2	63	988	293	0
15/04/2016	08	3	2	13	16	63	0.4	50	22.3	40	988	518	0
15/04/2016	09	8	8	37	44	60	1.8	153	23.7	41	989	697	0
15/04/2016	10	5	5	25	30	86	2.6	144	22.3	57	989	704	0
15/04/2016	11	5	2	20	22	99	2.3	146	22.3	53	989	614	0
15/04/2016	12	4	2	17	20	106	2.7	147	21.8	59	988	589	0
15/04/2016	13	3	2	16	18	109	3	145	21.2	66	988	582	0
15/04/2016	14	4	2	13	15	118	2.9	144	21.7	66	987	653	0
15/04/2016	15	4	2	15	17	119	2.8	143	22.1	58	986	536	0
15/04/2016	16	4	2	17	19	119	2.3	138	21.8	59	986	348	0
15/04/2016	17	4	2	18	21	117	0.9	149	20.9	62	985	153	0
15/04/2016	18	3	2	18	20	104	0.1	175	19.7	71	985	17	0
15/04/2016	19	3	2	29	31	62	0.1	263	17.6	80	985	0	0
15/04/2016	20	3	2	30	33	46	0.1	250	16.5	83	986	0	0
15/04/2016	21	4	2	20	22	57	0.2	279	16.1	79	986	0	0
15/04/2016	22	3	2	16	18	67	1.5	276	16.8	66	986	0	0
15/04/2016	23	4	2	10	12	87	1.7	318	20.9	36	986	0	0
16/04/2016	00	4	2	12	14	75	0.4	358	19.1	43	986	0	0
16/04/2016	01	3	2	14	16	77	0.7	16	19.4	42	986	0	0
16/04/2016	02	3	2	9	11	71	0.3	257	16.8	56	986	0	0
16/04/2016	03	3	2	9	11	61	0.4	288	15.6	64	986	0	0
16/04/2016	04	3	2	11	13	53	0.8	287	14.9	70	986	0	0
16/04/2016	05	3	2	10	12	60	2.4	284	16.3	64	987	7	0
16/04/2016	06	3	2	11	13	67	1.8	314	19.8	50	987	27	0
16/04/2016	07	3	2	15	18	62	0.3	339	22.7	42	988	352	0
16/04/2016	08	3	2	8	10	75	2.7	277	23.8	35	987	590	0
16/04/2016	09	3	2	8	10	78	3.2	266	24.7	34	987	728	0
16/04/2016	10	3	2	8	10	81	3.1	260	26	30	988	796	0
16/04/2016	11	3	2	8	10	81	3.6	267	26.8	29	987	862	0
16/04/2016	12	3	2	8	10	85	4.1	275	27.1	26	987	858	0
16/04/2016	13	3	2	8	10	86	3.7	267	27.6	24	987	739	0
16/04/2016	14	3	2	8	10	88	3.3	248	27.7	25	986	552	0
16/04/2016	15	3	2	10	12	96	4.3	199	25	36	986	345	0
16/04/2016	16	3	2	9	11	97	3.8	198	24.5	35	984	235	0
16/04/2016	17	3	2	9	11	103	3.3	204	24.3	36	984	117	0
16/04/2016	18	3	2	34	36	72	1.6	83	22.6	50	985	20	0
16/04/2016	19	3	2	15	17	66	1.9	264	22.5	44	986	0	0
16/04/2016	20	3	2	8	11	71	1.7	327	22.4	40	986	0	0
16/04/2016	21	3	2	7	9	77	3	327	22.4	39	987	0	0
16/04/2016	22	3	2	8	10	77	2.2	352	21.9	41	987	0	0
16/04/2016	23	3	2	9	11	74	1.6	338	21.2	45	987	0	0
17/04/2016	00	3	2	7	9	78	2.2	314	21.2	44	987	0	0
17/04/2016	01	3	2	7	9	77	2	316	20.6	47	987	0	0
17/04/2016	02	3	2	6	8	79	2.1	296	20.1	49	987	0	0
17/04/2016	03	3	2	6	8	83	2.2	290	19.7	48	987	0	0
17/04/2016	04	3	2	6	9	82	1.3	316	19.4	49	988	0	0
17/04/2016	05	3	2	8	10	73	1.1	287	18	55	988	9	0
17/04/2016	06	3	2	9	11	69	1.8	284	18.5	53	989	58	0
17/04/2016	07	3	2	8	10	78	1.6	308	20.6	44	989	279	0
17/04/2016	08	3	2	8	10	87	2.3	349	22.5	35	989	541	0
17/04/2016	09	3	2	7	9	92	3.7	336	23.2	30	989	706	0
17/04/2016	10	3	2	7	9	94	2.6	306	23.9	28	990	674	0
17/04/2016	11	3	2	7	9	93	3	287	25.4	24	990	840	0
17/04/2016	12	3	2	4	6	94	4	283	25.5	23	990	771	0
17/04/2016	13	3	2	5	8	99	4.1	274	26.2	20	989	774	0
17/04/2016	14	3	2	6	9	110	3.2	294	26.4	15	989	609	0
17/04/2016	15	3	2	6	9	113	3.1	291	26.6	14	989	480	0
17/04/2016	16	3	2	7	9	115	3.1	295	26.8	13	989	421	0
17/04/2016	17	3	2	7	9	115	2.6	304	26	13	990	185	0
17/04/2016	18	3	2	9	11	109	2	294	24.4	15	990	26	0
17/04/2016	19	3	2	15	17	96	1.9	2	22.1	33	990	0	0
17/04/2016	20	4	2	10	13	94	0.6	333	20.2	55	992	0	0
17/04/2016	21	3	2	13	15	75	0.7	272	18.3	59	992	0	0
17/04/2016	22	4	2	11	13	75	1	296	17.5	54	993	0	0
17/04/2016	23	3	2	7	9	88	2.2	321	18.5	37	993	0	0
18/04/2016	00	3	2	6	8	86	2.4	328	18.1	36	993	0	0
18/04/2016	01	3	2	5	8	86	2.2	321	18.1	35	993	0	0
18/04/2016	02	3	2	6	8	82	2.6	329	17.3	39	993	0	0
18/04/2016	03	3	2	6	9	79	2.4	353	16.9	39	994	0	0
18/04/2016	04	3	2	8	10	74	1.5	319	16.3	43	994	0	0
18/04/2016	05	3	2	15	17	61	1	315	15.5	48	995	6	0
18/04/2016	06	3	2	18	20	58	1.6	326	16.3	46	995	65	0
18/04/2016	07	4	2	14	16	72	0.8	12	18.7	50	996	347	0
18/04/2016	08	3	3	19	22	79	2	56	19.7	54	996	509	0
18/04/2016	09	4	2	15	17	87	1.4	110	20.4	56	996	422	0
18/04/2016	10	3	2	14	16	91	2.7	143	20.8	60	996	598	0
18/04/2016	11	3	2	13	15	95	2.7	153	21.1	59	996	716	0
18/04/2016	12	3	2	11	13	96	3	148	20.5	62	996	630	0
18/04/2016	13	3	2	10	12	98	2.4	144	20.9	59	996	604	0
18/04/2016	14	3	2	13	15	95	2	154	21.2	53	996	518	0
18/04/2016	15	3	2	16	18	91	1.6	153	21.4	52	995	460	0
18/04/2016	16	4	2	13	15	93	2	154	20.6	59	996	373	0
18/04/2016	17	4	2	12	14	91	1.3	162	19	69	996	167	0
18/04/2016	18	3	2	13	15	89	1	156	17.6	75	996	21	0
18/04/2016	19	3	2	12	14	85	0.2	169	17	79	997	0	0
18/04/2016	20	3	2	12	15	81	0.2	198	16.8	82	998	0	0
18/04/2016	21	3	2	14	16	74	0.1	213	16.4	83	998	0	0
18/04/2016	22	3	2	17	19	73	1.4	40	16.3	81	998	0	0
18/04/2016	23	3	2	21	23	71	1.2	46	16.4	78	998	0	0
19/04/2016	00	3	2	18	20	71	0.8	14	16.1	78	998	0	0
19/04/2016	01	3	2	17	19	74	0.5	24	16.3	76	998	0	0
19/04/2016	02	3	2	31	33	59	0.8	63	16.3	77	997	0	0
19/04/2016	03	3	2	24	26	57	0.9	19	15.9	81	997	0	0
19/04/2016	04	3	2	25	27	59	0.8	17	15.9	81	997	0	0
19/04/2016	05	3	2	25	27	57	0.1	315	15.7	82	997	12	0
19/04/2016	06	3	3	25	27	57	0.3	320	16.6	77	997	51	0
19/04/2016	07	3	3	19	22	79	1.5	83	18	61	997	286	0
19/04/2016	08	6	2	16	18	84	0.8	119	18.2	59	996	267	0
19/04/2016	09	4	2	16	18	85	1.7	151	18.3	62	997	143	0
19/04/2016	10	4	2	20	23	82	2.4	134	17.8	70	997	224	0
19/04/2016	11	4	2	16	19	91	2.7	143	17.9	69	997	262	0
19/04/2016	12	6	2	14	16	100	2.3	130	18.5	63	996	398	0
19/04/2016	13	6	2	15	17	103	1.6	121	19.5	58	995	543	0
19/04/2016	14	4	2	17	20	101	1.9	149	19.6	57	994	448	0
19/04/2016	15	4	2	18	20	100	1.8	155	19.6	56	994	485	0
19/04/2016	16	3	2	16	18	103	1.4	164	19.7	52	994	350	0
19/04/2016	17	3	2	22	24	93	1.1	154	18.8	51	994	122	0
19/04/2016	18	3	2	20	22	84	0.2	177	17.3	56	993	18	0
19/04/2016	19	4	2	20	22	73	0.1	181	15.8	64	994	0	0
19/04/2016	20	3	2	20	22	51	0.1	259	14.4	73	994	0	0
19/04/2016	21	3	2	16	19	48	0.4	281	13.6	77	994	0	0
19/04/2016	22	3	2	16	18	59	0.4	326	14.5	71	994	0	0
19/04/2016	23	3	2	12	14	52	0.1	272	13.5	77	994	0	0
20/04/2016	00	3	2	10	12	55	0.1	267	13.4	76	993	0	0
20/04/2016	01	3	2	16	18	64	0.4	347	14.6	65	993	0	0
20/04/2016	02	5	2	48	50	57	0.4	45	15.3	56	992	0	0
20/04/2016	03	4	2	30	32	82	1.7	36	15.4	66	992	0	0
20/04/2016	04	3	2	20	23	92	0.5	9	15.7	71	993	0	0
20/04/2016	05	3	2	18	20	88	0.4	311	15.8	70	994	2	0
20/04/2016	06	3	2	30	32	73	0.1	344	16	69	994	20	0
20/04/2016	07	3	2	23	25	77	1.2	335	16.4	63	994	54	0
20/04/2016	08	3	2	21	23	91	2.3	27	17.3	56	993	106	0
20/04/2016	09	3	2	18	21	101	3.3	39	18.2	51	993	247	0
20/04/2016	10	4	3	29	32	96	3	66	18.9	50	993	219	0
20/04/2016	11	4	2	33	35	94	2.2	64	19	54	993	92	0
20/04/2016	12	4	2	29	31	98	1.9	65	19.2	56	993	135	0
20/04/2016	13	3	2	22	24	102	1.9	29	19.3	56	993	116	0
20/04/2016	14	4	3	28	31	98	2.2	50	18.8	60	993	122	0
20/04/2016	15	4	3	40	43	87	1.6	56	18.5	68	993	111	0
20/04/2016	16	8	3	39	42	82	0.2	21	18.9	67	993	129	0
20/04/2016	17	6	2	27	30	88	0.5	51	19.1	66	993	122	0
20/04/2016	18	9	2	45	47	65	0.6	107	18.5	71	993	16	0
20/04/2016	19	7	2	33	35	64	0.5	207	17	81	994	0	0
20/04/2016	20	7	2	22	24	73	0.5	157	17.2	80	995	0	0
20/04/2016	21	6	2	25	27	51	0.3	292	16.1	85	995	0	0
20/04/2016	22	5	2	19	21	51	0.2	268	16	86	995	0	0
20/04/2016	23	5	2	18	20	50	0.1	330	16.1	85	995	0	0
21/04/2016	00	4	2	13	15	56	0.6	269	16.3	84	995	0	0
21/04/2016	01	5	2	9	11	63	0.4	290	16.2	82	995	0	0
21/04/2016	02	4	2	10	12	55	0.2	297	15.4	85	995	0	0
21/04/2016	03	4	2	13	15	46	0.2	299	15	85	995	0	0
21/04/2016	04	4	2	19	22	29	0.3	314	13.9	90	995	0	0
21/04/2016	05	4	3	17	20	23	0.4	285	12.7	92	995	6	0
21/04/2016	06	4	4	19	23	29	0.6	266	14.3	87	996	32	0
21/04/2016	07	5	3	17	20	58	0.2	181	18.9	62	996	370	0
21/04/2016	08	4	3	22	25	80	1.6	156	19.4	69	996	564	0
21/04/2016	09	3	2	16	19	96	2.4	149	20.3	65	996	723	0
21/04/2016	10	3	2	13	15	109	2.5	153	20.8	65	996	816	0
21/04/2016	11	3	2	11	13	116	2.8	152	21	65	995	889	0
21/04/2016	12	3	2	10	12	120	2.8	149	20.7	66	995	653	0
21/04/2016	13	3	2	10	12	122	2.3	150	21.5	61	995	833	0
21/04/2016	14	3	2	11	13	124	2.3	150	21.2	60	996	722	0
21/04/2016	15	3	2	11	14	123	1.8	149	21.1	59	996	480	0
21/04/2016	16	3	2	11	13	121	1.5	162	20.4	61	996	293	0
21/04/2016	17	3	2	9	12	120	0.8	164	19.7	59	996	130	0
21/04/2016	18	3	2	11	13	109	0.2	153	18.8	62	996	24	0
21/04/2016	19	3	2	16	18	79	0.1	243	17	72	997	0	0
21/04/2016	20	4	2	15	17	76	1.2	280	16.3	74	998	0	0
21/04/2016	21	4	2	11	14	85	1.6	285	16.3	73	998	0	0
21/04/2016	22	4	2	11	13	80	1.4	287	15.8	74	998	0	0
21/04/2016	23	4	2	10	12	93	2.6	317	16.9	67	998	0	0
22/04/2016	00	4	2	10	12	91	1.9	323	16.8	67	997	0	0
22/04/2016	01	4	2	10	12	85	1.8	316	16.8	70	997	0	0
22/04/2016	02	4	2	9	12	86	2	319	17.3	68	996	0	0
22/04/2016	03	4	2	10	12	77	2.3	320	17.2	67	996	0	0
22/04/2016	04	4	2	10	13	76	2.2	318	17.5	65	996	0	0
22/04/2016	05	4	2	13	16	69	2.4	318	17	72	996	3	0
22/04/2016	06	4	2	14	17	63	2.2	322	16.2	80	996	28	0
22/04/2016	07	4	2	13	16	62	2	309	16.7	79	996	126	0
22/04/2016	08	3	2	11	13	74	2	315	18	68	997	206	0.2
22/04/2016	09	3	2	11	13	73	1.8	325	19	64	996	203	0
22/04/2016	10	3	3	16	19	73	0.5	66	20	62	996	373	0
22/04/2016	11	3	4	26	29	76	0.6	65	20.7	56	996	339	0
22/04/2016	12	3	2	10	12	93	1.9	2	21.3	49	995	598	0
22/04/2016	13	3	2	12	14	96	1.4	87	22.1	44	994	631	0
22/04/2016	14	3	2	18	20	103	2.3	153	20.8	66	994	496	0
22/04/2016	15	3	2	14	16	100	1.2	158	18.6	85	994	346	0
22/04/2016	16	3	2	11	13	99	0.9	162	18.5	84	994	127	0
22/04/2016	17	3	2	12	14	94	0.2	185	17.5	87	994	64	0
22/04/2016	18	3	2	24	26	78	0.7	290	16.8	90	994	7	0
22/04/2016	19	3	2	29	31	65	0.6	338	16.4	93	994	0	0
22/04/2016	20	3	2	16	18	48	1.5	267	15.1		994	0	0
22/04/2016	21	3	2	14	16	56	0.8	290	15.3		994	0	0
22/04/2016	22	3	2	14	17	46	0.8	293	15.2		994	0	0
22/04/2016	23	3	2	14	16	44	1.4	312	15.1	94	994	0	0
23/04/2016	00	3	2	11	13	52	2.5	330	15.1	88	993	0	0
23/04/2016	01	3	2	12	14	56	2.7	335	15.1	80	993	0	0
23/04/2016	02	3	2	9	11	56	3.6	327	15	78	992	0	0
23/04/2016	03	3	2	9	11	55	2.7	336	14.6	78	992	0	0
23/04/2016	04	3	2	11	13	55	2.4	329	14.7	76	992	0	0
23/04/2016	05	3	2	10	12	60	2.5	316	15.1	72	992	9	0
23/04/2016	06	3	2	15	18	51	2.5	335	16	70	992	29	0
23/04/2016	07	3	2	13	15	57	1.5	7	18.5	60	992	352	0
23/04/2016	08	3	2	10	13	66	1.3	37	20.5	50	991	504	0
23/04/2016	09	8	3	20	24	69	0.9	121	21.9	45	991	704	0
23/04/2016	10	5	3	17	21	82	1.8	152	22.9	45	991	831	0.2
23/04/2016	11	3	2	13	15	92	2.2	159	22.8	45	991	783	0
23/04/2016	12	3	2	15	18	98	2.7	141	22.4	45	990	697	0
23/04/2016	13	3	2	15	17	102	2.4	146	22.7	44	989	661	0
23/04/2016	14	3	2	13	15	105	2.9	144	23.3	41	989	833	0.2
23/04/2016	15	3	2	11	14	105	2.8	140	21.5	46	989	313	0
23/04/2016	16	3	2	13	15	103	1.4	135	19.9	60	989	142	0
23/04/2016	17	3	2	25	27	88	0.8	48	19.3	61	989	94	0
23/04/2016	18	3	2	22	24	84	0.7	319	18.8	65	990	8	0
23/04/2016	19	3	2	16	18	79	1.9	291	18.8	65	990	0	0
