FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	�C	% H.R.	mb	W/m�	l/m�	�g/m�	�g/m�	�g/m�	mg/m�	�g/m�	�g/m�	�g/m�	�g/m�
29/11/2018	06			0	95					7						
29/11/2018	07			0,1	94					6						
29/11/2018	08			1,4	89					7						
29/11/2018	09			3,5	84					10						
29/11/2018	10			7,9	64					18						
29/11/2018	11			13,3	44					34						
29/11/2018	12			16,4	33					45						
29/11/2018	13			20,8	25					65						
29/11/2018	14			21,2	24					64						
29/11/2018	15			21,1	23					67						
29/11/2018	16			19,5	27					60						
29/11/2018	17			14,9	50					31						
29/11/2018	18			12,1	60					29						
29/11/2018	19			10,5	67					17						
29/11/2018	20			8,5	76					6						
29/11/2018	21			7,2	83					6						
29/11/2018	22			6,8	82					7						
29/11/2018	23			6,2	83					6						
30/11/2018	00			5,4	87					6						
30/11/2018	01			5,4	87					5						
30/11/2018	02			5	87					6						
30/11/2018	03			5,4	81					11						
30/11/2018	04			8,4	67					28						
30/11/2018	05			9,8	65					37						
30/11/2018	06			9,8	70					32						
30/11/2018	07			9,8	71					12						
30/11/2018	08			10,9	74					25						
30/11/2018	09			12,4	75					34						
30/11/2018	10			14,4	69					51						
30/11/2018	11			16,5	59					52						
30/11/2018	12			16,7	53					58						
30/11/2018	13			17,6	48					58						
30/11/2018	14			18,1	47					61						
30/11/2018	15			17,8	45					64						
30/11/2018	16			16,9	46					60						
30/11/2018	17			15,3	51					54						
30/11/2018	18			13,1	55					32						
30/11/2018	19			11,3	59					37						
30/11/2018	20			9,9	64					34						
30/11/2018	21			8,6	70					27						
30/11/2018	22			7,9	72					37						
30/11/2018	23			7,5	73					34						
01/12/2018	00			6,5	77					30						
01/12/2018	01			6,7	75					36						
01/12/2018	02			5,1	82					24						
01/12/2018	03			3,6	90					15						
01/12/2018	04			3,3	88					16						
01/12/2018	05			2,3	93					10						
01/12/2018	06			2,8	90					16						
01/12/2018	07			2	92					10						
01/12/2018	08			2,7	91					7						
01/12/2018	09			4,1	89					9						
01/12/2018	10			8,9	71					21						
01/12/2018	11			13,9	51					44						
01/12/2018	12			17,7	40					55						
01/12/2018	13			18,8	36					67						
01/12/2018	14			18,4	36					73						
01/12/2018	15			18	35					70						
01/12/2018	16			17,1	38					64						
01/12/2018	17			15,5	44					57						
01/12/2018	18			13,6	53					46						
01/12/2018	19			12,2	58					33						
01/12/2018	20			11,2	62					24						
01/12/2018	21			10,3	66					29						
01/12/2018	22			10,6	64					42						
01/12/2018	23			10	66					44						
02/12/2018	00			8	76					30						
02/12/2018	01			7,9	77					23						
02/12/2018	02			8	77					36						
02/12/2018	03			8,6	76					37						
02/12/2018	04			9,3	73					40						
02/12/2018	05			9,4	72					39						
02/12/2018	06			10	70					42						
02/12/2018	07			10,1	70					44						
02/12/2018	08			10,3	68					43						
02/12/2018	09			12,6	61					46						
02/12/2018	10			15,9	53					51						
02/12/2018	11			19,1	44					55						
02/12/2018	12			20,8	42					58						
02/12/2018	13			21,9	41					58						
02/12/2018	14			23,6	36					60						
02/12/2018	15			22,3	40					60						
02/12/2018	16			21,2	43					60						
02/12/2018	17			18,8	50					54						
02/12/2018	18			16,5	55					42						
02/12/2018	19			15,3	57					43						
02/12/2018	20			14,5	58					46						
02/12/2018	21			15,3	53					50						
02/12/2018	22			15	53					55						
02/12/2018	23			12,7	62					48						
03/12/2018	00			13,5	60					49						
03/12/2018	01			13,2	62					46						
03/12/2018	02			13,5	60					49						
03/12/2018	03			12	64					47						
03/12/2018	04			12,1	61					48						
03/12/2018	05			9,8	72					33						
03/12/2018	06			10,6	66					27						
03/12/2018	07			8,9	75					10						
03/12/2018	08			10,5	66					15						
03/12/2018	09			13,4	57					22						
03/12/2018	10			18	42					39						
03/12/2018	11			21,8	33					59						
03/12/2018	12			23,2	29					60						
03/12/2018	13			25,1	26					65						
03/12/2018	14			24,9	26					69						
03/12/2018	15			24	28					67						
03/12/2018	16			23,2	29					66						
03/12/2018	17			20,1	42					50						
03/12/2018	18			17	48					15						
03/12/2018	19			16,5	43					24						
03/12/2018	20			15,1	42					38						
03/12/2018	21			12,1	58					29						
03/12/2018	22			12,4	56					33						
03/12/2018	23			9,8	70					19						
04/12/2018	00			9,1	73					19						
04/12/2018	01			7,8	81					12						
04/12/2018	02			8,4	76					16						
04/12/2018	03			6,7	84					10						
04/12/2018	04			6,5	85					9						
04/12/2018	05			5,8	87					8						
04/12/2018	06			6	84					12						
04/12/2018	07			5,7	86					10						
04/12/2018	08			5,8	86					5						
04/12/2018	09			9,2	77					9						
04/12/2018	10			13	66					18						
04/12/2018	11			18,4	49					36						
04/12/2018	12			22,1	39					54						
04/12/2018	13			25,3	33					60						
04/12/2018	14			26	36					58						
04/12/2018	15			23,9	43					58						
04/12/2018	16			20,9	49					63						
04/12/2018	17			17,7	59					51						
04/12/2018	18			15,2	68					34						
04/12/2018	19			13,2	77					9						
04/12/2018	20			12	82					7						
04/12/2018	21			10,8	86					6						
04/12/2018	22			9,8	90					5						
04/12/2018	23			9,2	92					5						
05/12/2018	00			8,2	94					5						
05/12/2018	01			7,8	95					4						
05/12/2018	02			7,1	96					4						
05/12/2018	03			6,1	96					5						
05/12/2018	04			6,1	97					4						
05/12/2018	05			6,1	96					5						
05/12/2018	06			5,6	97					5						
05/12/2018	07			4,9	97					4						
05/12/2018	08			5	97					5						
05/12/2018	09			8,5	91					8						
05/12/2018	10			13	79					14						
05/12/2018	11			18	59					26						
05/12/2018	12			21	50					42						
05/12/2018	13			23,3	42					44						
05/12/2018	14			25	39					52						
05/12/2018	15			25,5	38					53						
05/12/2018	16			23,1	46					53						
05/12/2018	17			20	57					26						
05/12/2018	18			16,3	70					22						
05/12/2018	19			14,5	78					7						
05/12/2018	20			13,5	82					12						
05/12/2018	21			11,6	86					11						
05/12/2018	22			10,7	90					6						
05/12/2018	23			10,1	89					7						
06/12/2018	00			10	88					9						
06/12/2018	01			9,3	86					9						
06/12/2018	02			8,6	87					10						
06/12/2018	03			8,3	85					13						
06/12/2018	04			7,2	91					6						
06/12/2018	05			7,9	86					14						
06/12/2018	06			6,4	90					8						
06/12/2018	07			6,7	90					6						
06/12/2018	08			6,4	91					7						
06/12/2018	09			9,1	84					11						
06/12/2018	10			12	73					24						
06/12/2018	11			17,7	55					45						
06/12/2018	12			22,5	43					54						
06/12/2018	13			22,3	41					55						
06/12/2018	14			22,1	41					58						
06/12/2018	15			22	39					61						
06/12/2018	16			19,9	60					55						
06/12/2018	17			16,5	74					35						
06/12/2018	18			13,9	82					29						
06/12/2018	19			12,1	86					17						
06/12/2018	20			11,6	88					20						
06/12/2018	21			9,8	92					9						
06/12/2018	22			9,4	92					8						
06/12/2018	23			8,2	94					5						
07/12/2018	00			8,3	94					6						
07/12/2018	01			7	95					6						
07/12/2018	02			6,4	96					5						
07/12/2018	03			6,4	97					5						
07/12/2018	04			7,2	95					5						
07/12/2018	05			7,1	94					5						
07/12/2018	06			6	95					4						
07/12/2018	07			5,1	96					4						
07/12/2018	08			5,3	98					5						
07/12/2018	09			7,4	93					5						
07/12/2018	10			9	93					11						
07/12/2018	11			13,1	81					18						
07/12/2018	12			18,7	62					32						
07/12/2018	13			20,7	53											
07/12/2018	14			23,1	44					52						
07/12/2018	15			22,9	41					58						
07/12/2018	16			21,3	43											
07/12/2018	17			18,3	51											
07/12/2018	18			14,3	67					31						
07/12/2018	19			13,4	63					32						
07/12/2018	20			13,6	59					32						
07/12/2018	21			12	64											
07/12/2018	22			11,1	67					28						
07/12/2018	23			9,7	73					24						
08/12/2018	00			8,6	79					15						
08/12/2018	01			8,8	78					19						
08/12/2018	02			11,3	67					42						
08/12/2018	03			11,4	70					45						
08/12/2018	04			10,1	77					39						
08/12/2018	05			9,3	81					34						
08/12/2018	06			7,4	87					17						
08/12/2018	07			7,6	87					18						
08/12/2018	08			7,2	88					14						
08/12/2018	09			8,9	84					14						
08/12/2018	10			12,7	75					21						
08/12/2018	11			16	63					34						
08/12/2018	12			18,1	51					52						
08/12/2018	13			20,1	42					64						
08/12/2018	14			20,3	43					65						
08/12/2018	15			20,3	43					63						
08/12/2018	16			17,9	56											
08/12/2018	17			14,7	75					47						
08/12/2018	18			12,3	85					36						
08/12/2018	19			10,6	89					20						
08/12/2018	20			10,4	86					23						
08/12/2018	21			9,1	91					16						
08/12/2018	22			7,7	94					6						
08/12/2018	23			6,9	94					6						
09/12/2018	00			6,3	95					5						
09/12/2018	01			5,7	95					4						
09/12/2018	02			5,8	95					5						
09/12/2018	03			5,3	95					7						
09/12/2018	04			4,9	96					5						
09/12/2018	05			5	95					8						
09/12/2018	06			4,7	95					9						
09/12/2018	07			4,5	95					5						
09/12/2018	08			4,5	95					5						
09/12/2018	09			6,9	89					9						
09/12/2018	10			11,3	77					17						
09/12/2018	11			17,3	60					30						
09/12/2018	12			21,3	46					47						
09/12/2018	13			24,4	33					63						
09/12/2018	14			26	28					67						
09/12/2018	15			24,4	32					65						
09/12/2018	16			22,7	41					58						
09/12/2018	17			20	49					50						
09/12/2018	18			15,8	63					38						
09/12/2018	19			13,3	73					24						
09/12/2018	20			12,5	74					25						
09/12/2018	21			9,9	84					10						
09/12/2018	22			9	87					14						
09/12/2018	23			7,7	89					12						
10/12/2018	00			6,8	92					6						
10/12/2018	01			6	92					9						
10/12/2018	02			5,4	91					12						
10/12/2018	03			4,4	95					7						
10/12/2018	04			5	93					11						
10/12/2018	05			3,5	95					6						
10/12/2018	06			3,3	96					7						
10/12/2018	07			2,7	96					5						
10/12/2018	08			3,8	92					6						
10/12/2018	09			6,6	86					11						
10/12/2018	10			8,9	77					11						
10/12/2018	11			14,3	52					27						
10/12/2018	12			17,8	47					45						
10/12/2018	13			20,4	43					61						
10/12/2018	14			22	37					68						
10/12/2018	15			19,8	56					69						
10/12/2018	16			16,7	69					66						
10/12/2018	17			14,3	79					61						
10/12/2018	18			12,2	86					55						
10/12/2018	19			10,8	91					31						
10/12/2018	20			9,6	94					18						
10/12/2018	21			8,8	95					16						
10/12/2018	22			8,5	94					12						
10/12/2018	23			6,8	94					7						
11/12/2018	00			5,3	97					5						
11/12/2018	01			5,3	99					6						
11/12/2018	02			4,6	99					5						
11/12/2018	03			4,2	99					5						
11/12/2018	04			3,4	99					6						
11/12/2018	05			3,1	99					5						
11/12/2018	06			3,4	99					7						
11/12/2018	07			3,2	99					7						
11/12/2018	08			3,3	99					5						
11/12/2018	09			4,2	99					9						
11/12/2018	10			5,5	98					11						
11/12/2018	11			10,5	88					16						
11/12/2018	12			15,1	68					31						
11/12/2018	13			18,1	58					44						
11/12/2018	14			19,5	51					55						
11/12/2018	15			20,1	48					63						
11/12/2018	16			18,5	53					54						
11/12/2018	17			15,1	67					40						
11/12/2018	18			12,2	77					27						
11/12/2018	19			10,4	86					7						
11/12/2018	20			9,4	92					12						
11/12/2018	21			9,5	94					14						
11/12/2018	22			8,2	95					8						
11/12/2018	23			7,3	96					4						
12/12/2018	00			7,3	95					4						
12/12/2018	01			6,6	97					5						
12/12/2018	02			6	95					4						
12/12/2018	03			6,9	88					11						
12/12/2018	04			9,3	73					29						
12/12/2018	05			9,5	72					32						
12/12/2018	06			7,8	80					21						
12/12/2018	07			7,4	82					19						
12/12/2018	08			5,9	87					9						
12/12/2018	09			8,9	83					10						
12/12/2018	10			13,6	69					24						
12/12/2018	11			17,3	53					37						
12/12/2018	12			20,1	46					56						
12/12/2018	13			20,6	42					61						
12/12/2018	14			21,6	39					57						
12/12/2018	15			20,2	44					56						
12/12/2018	16			18,3	49					51						
12/12/2018	17			16,2	57					42						
12/12/2018	18			13	75					30						
12/12/2018	19			12,3	72					15						
12/12/2018	20			12,2	69					32						
12/12/2018	21			11,3	73					27						
12/12/2018	22			10,9	75					35						
12/12/2018	23			10,9	76					31						
13/12/2018	00			11,7	73					36						
13/12/2018	01			12,9	67					45						
13/12/2018	02			12,8	68					44						
13/12/2018	03			12,6	69					43						
13/12/2018	04			12,4	70					40						
13/12/2018	05			13,1	65					45						
13/12/2018	06			13,1	67					44						
13/12/2018	07			12,9	71					40						
13/12/2018	08			10,9	90					39						
13/12/2018	09			10,9	92											
13/12/2018	10			11	90											
13/12/2018	11			12,6	81					36						
13/12/2018	12			14,8	68					47						
13/12/2018	13			12,1	87					37						
13/12/2018	14			11,5	92					35						
13/12/2018	15			12,1	80					39						
13/12/2018	16			12,8	59					73						
13/12/2018	17			12,1	58					73						
13/12/2018	18			10,9	66					71						
13/12/2018	19			10	73					72						
13/12/2018	20			8,7	89					65						
13/12/2018	21			8,4	91					65						
13/12/2018	22			8,3	92					63						
13/12/2018	23			9	84					67						
14/12/2018	00			9,7	76					66						
14/12/2018	01			10,4	69					65						
14/12/2018	02			10,8	63					66						
14/12/2018	03			10,5	61					64						
14/12/2018	04			10,3	59					64						
14/12/2018	05			9,6	62					61						
14/12/2018	06			9,4	62					60						
14/12/2018	07			9,3	61					56						
14/12/2018	08			8,6	65					44						
14/12/2018	09			9,8	61					51						
14/12/2018	10			12,1	53					57						
14/12/2018	11			13,9	47					62						
14/12/2018	12			14,4	47					62						
14/12/2018	13			15,4	45					59						
14/12/2018	14			16	44					63						
14/12/2018	15			15,9	47					58						
14/12/2018	16			15	51					54						
14/12/2018	17			13,6	55					53						
14/12/2018	18			13,1	53					57						
14/12/2018	19			12,5	54					55						
14/12/2018	20			11	60					50						
14/12/2018	21			10,2	63					49						
14/12/2018	22			9,6	64					47						
14/12/2018	23			8,3	72					44						
15/12/2018	00			7,6	74					42						
15/12/2018	01			8	70					42						
15/12/2018	02			8,3	67					50						
15/12/2018	03			7,9	67					52						
15/12/2018	04			7,5	68					48						
15/12/2018	05			6,8	72					41						
15/12/2018	06			6	76					28						
15/12/2018	07			6,9	73					34						
15/12/2018	08			7,6	71					31						
15/12/2018	09			9	68					36						
15/12/2018	10			12,9	57					51						
15/12/2018	11			15,9	49					59						
15/12/2018	12			17,3	47					63						
15/12/2018	13			17,8	49					67						
15/12/2018	14			18,9	48					70						
15/12/2018	15			19,3	49					63						
15/12/2018	16			17,7	57					57						
15/12/2018	17			15,4	65					45						
15/12/2018	18			13,8	71					42						
15/12/2018	19			14,3	68					46						
15/12/2018	20			14,8	67					49						
15/12/2018	21			14,6	68					49						
15/12/2018	22			13,6	72					46						
15/12/2018	23			13	73					45						
16/12/2018	00			13	71					46						
16/12/2018	01			12,4	73					44						
16/12/2018	02			12,1	74					43						
16/12/2018	03			12,2	73					44						
16/12/2018	04			12,2	73					47						
16/12/2018	05			11,7	75					48						
16/12/2018	06			11,2	77					47						
16/12/2018	07			10,6	79					45						
16/12/2018	08			10,6	78					43						
16/12/2018	09			12,8	72					42						
16/12/2018	10			15,9	60					51						
16/12/2018	11			18,4	47					57						
16/12/2018	12			19,6	41					72						
16/12/2018	13			20,8	42					65						
16/12/2018	14			20,7	47					63						
16/12/2018	15			20,6	51					65						
16/12/2018	16			18,6	57					57						
16/12/2018	17			17	60					55						
16/12/2018	18			16	58					54						
16/12/2018	19			14,9	59					56						
16/12/2018	20			14,3	61					57						
16/12/2018	21			13,6	64					57						
16/12/2018	22			12,7	67					55						
16/12/2018	23			13,2	64					59						
17/12/2018	00			14,1	60					64						
17/12/2018	01			13,6	61					60						
17/12/2018	02			12,9	60					61						
17/12/2018	03			12,2	59					63						
17/12/2018	04			10,8	65					57						
17/12/2018	05			8,6	75					49						
17/12/2018	06			8,3	73					41						
17/12/2018	07			7,3	75					36						
17/12/2018	08			7	76					17						
17/12/2018	09			8,2	72					22						
17/12/2018	10			11,6	61					36						
17/12/2018	11			15,5	44					54						
17/12/2018	12			17	36					62						
17/12/2018	13			18,2	33					70						
17/12/2018	14			19,6	30					77						
17/12/2018	15			19,9	27					77						
17/12/2018	16			17,7	34					70						
17/12/2018	17			13,8	53					57						
17/12/2018	18			10,8	64					41						
17/12/2018	19			9	71					25						
17/12/2018	20			7,3	79					17						
17/12/2018	21			6,8	80					16						
17/12/2018	22			5,8	83					17						
17/12/2018	23			5,4	83					19						
18/12/2018	00			4	88					16						
18/12/2018	01			3,8	89					13						
18/12/2018	02			2,5	95					7						
18/12/2018	03			2	95					8						
18/12/2018	04			1,9	95					9						
18/12/2018	05			0,6	98					5						
18/12/2018	06			1,2	97					6						
18/12/2018	07			0,2	98					4						
18/12/2018	08			0,5	98					6						
18/12/2018	09			3,9	88					13						
18/12/2018	10			7	78					16						
18/12/2018	11			11,5	64					27						
18/12/2018	12			14,7	54					50						
18/12/2018	13			15,4	54					50						
18/12/2018	14			17,3	48					53						
18/12/2018	15			17,3	49					59						
18/12/2018	16			15,4	56					56						
18/12/2018	17			12,7	67					47						
18/12/2018	18			10,4	78					29						
18/12/2018	19			8,9	81					22						
18/12/2018	20			8,1	84					23						
18/12/2018	21			7,2	88					18						
18/12/2018	22			6	91					6						
18/12/2018	23			5,7	91					8						
19/12/2018	00			7,9	81					29						
19/12/2018	01			6,5	86					20						
19/12/2018	02			7,4	85					24						
19/12/2018	03			6,6	89					14						
19/12/2018	04			6,4	90					11						
19/12/2018	05			7,5	87					10						
19/12/2018	06			8,4	84					16						
19/12/2018	07			9,8	78					25						
19/12/2018	08			8,7	83					12						
19/12/2018	09			12,7	71					31						
19/12/2018	10			16,3	63					34						
19/12/2018	11			18,3	57					48						
19/12/2018	12			18,5	56					56						
19/12/2018	13			18,4	50					58						
19/12/2018	14			17,4	42					67						
19/12/2018	15			16,5	38					65						
19/12/2018	16			15,4	41					62						
19/12/2018	17			14,3	47					61						
19/12/2018	18			12,9	52					55						
19/12/2018	19			11,3	59					47						
19/12/2018	20			10,8	61					39						
19/12/2018	21			9,9	66					38						
19/12/2018	22			9,3	69					39						
19/12/2018	23			9,3	67					39						
20/12/2018	00			9	70					39						
20/12/2018	01			8,8	70					42						
20/12/2018	02			8	75					40						
20/12/2018	03			7,7	77					39						
20/12/2018	04			7	81					32						
20/12/2018	05			6,5	84					26						
20/12/2018	06			5,7	88					16						
20/12/2018	07			5,8	88					13						
20/12/2018	08			5,6	88					12						
20/12/2018	09			7,2	84					9						
20/12/2018	10			10	73					24						
20/12/2018	11			12,3	66					38						
20/12/2018	12			14,8	58					46						
20/12/2018	13			16,7	50					54						
20/12/2018	14			18,2	46					65						
20/12/2018	15			17,5	45					69						
20/12/2018	16			16	50					59						
20/12/2018	17			14,3	57					32						
20/12/2018	18			11,3	69					22						
20/12/2018	19			10	74					18						
